kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.type,contentDetails.playlistItem.resourceId.kind,contentDetails.playlistItem.resourceId.videoId,contentDetails.playlistItem.playlistId,contentDetails.playlistItem.playlistItemId,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.upload.videoId,snippet.groupId,nextPageToken,totalResults,resultsPerPage,param_part,param_channelId,param_maxResults,param_pageToken,queryTime,prevPageToken,contentDetails.bulletin.resourceId.kind,contentDetails.bulletin.resourceId.videoId,contentDetails.bulletin.resourceId.playlistId,pub_month,pub_year
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1ODA0MjM4MjIzNDMwMjc1MDYxMjk0NA==,2020-01-30 22:37:02+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,David Feinberg of Google Health @ 2020 StartUp Health Festival,"Vice President of Google Health, Dr. David Feinberg, talks with StartUp Health Chief Medial Officer, Howard Krein, MD, PhD, on the main stage of the StartUp Health Festival in San Francisco.  January 14, 2020.

Dr. David Feinberg has spent his entire career caring for people’s health and wellbeing. And after years in the healthcare system, he now leads Google Health, which brings together groups from across Google and Alphabet that are using AI, product expertise and hardware to take on big healthcare challenges.  (https://www.blog.google/technology/health/david-feinberg-google-health/)

Dr. Howard Krein is the Chief Medical Officer of StartUp Health, which was founded in 2011 to invest in a global army of entrepreneurs, called Health Transformers, committed to achieving health moonshots.

Dr. Krein is also an Assistant Professor of Otolaryngology: Head & Neck Surgery at Thomas Jefferson University and a founding partner and co-director of Jefferson’s Facial Aesthetic and Reconstructive Center. Additionally, he is the Senior Director of Health Policy & Innovation at the Sidney Kimmel Cancer Center. From 2017 to 2019, Dr. Krein served on the Biden Cancer Initiative’s Board of Directors.

Dr. Krein is part of an exclusive group of physicians with two doctorates, receiving his MD from Thomas Jefferson Medical College in Philadelphia and a PhD in Cell and Developmental Biology from UMDNJ/Robert Wood Johnson Medical School. Dr. Krein completed internships in both Emergency Medicine and General Surgery, a residency in Otolaryngology: Head and Neck Surgery at Thomas Jefferson University Hospital in Philadelphia and a Fellowship in Facial Plastic and Reconstructive Surgery at Medical College of Virginia in Richmond Virginia. He earned his Bachelor’s degree in Biology and a Master’s degree in Neuroscience from Rutgers University. Dr. Krein lives in Philadelphia, PA.",https://i.ytimg.com/vi/r9JMq7KmgkY/default.jpg,120.0,90.0,https://i.ytimg.com/vi/r9JMq7KmgkY/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/r9JMq7KmgkY/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,r9JMq7KmgkY,PL590L5WQmH8e3dS9CtvRofb0nfdGb-Of9,UEw1OTBMNVdRbUg4ZTNkUzlDdHZSb2ZiMG5mZEdiLU9mOS41QTY1Q0UxMTVCODczNThE,,,,,,,,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5NDc1MzQzMDI3NTA2MTE3Mjg=,2020-01-28 11:04:35+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,A little help before the Super Bowl,"Who’s the greatest NFL player is up for debate, who will win this year is TBD, but there’s one thing we know for sure: America asks the same Super Bowl questions every year. https://g.co/superbowl #SuperBowlLIV

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/OgxBfK-6-bs/default.jpg,120.0,90.0,https://i.ytimg.com/vi/OgxBfK-6-bs/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/OgxBfK-6-bs/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/OgxBfK-6-bs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/OgxBfK-6-bs/maxresdefault.jpg,1280.0,720.0,OgxBfK-6-bs,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5NDI4MzQzMDI3NTA2MTE5MjA=,2020-01-28 11:03:48+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,A little help before the Super Bowl,"Who’s the greatest NFL player is up for debate, who will win this year is TBD, but there’s one thing we know for sure: America asks the same Super Bowl questions every year. https://g.co/superbowl #SuperBowlLIV

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/di44ywC5-oM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/di44ywC5-oM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/di44ywC5-oM/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/di44ywC5-oM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/di44ywC5-oM/maxresdefault.jpg,1280.0,720.0,di44ywC5-oM,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5MzkzMzQzMDI3NTA2MTA1MTI=,2020-01-28 11:03:13+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,A little help before the Super Bowl,"Who’s the greatest NFL player is up for debate, who will win this year is TBD, but there’s one thing we know for sure: America asks the same Super Bowl questions every year. https://g.co/superbowl #SuperBowlLIV

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/embg_4RW9YY/default.jpg,120.0,90.0,https://i.ytimg.com/vi/embg_4RW9YY/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/embg_4RW9YY/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/embg_4RW9YY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/embg_4RW9YY/maxresdefault.jpg,1280.0,720.0,embg_4RW9YY,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5MzM0MzQzMDI3NTA2MTEwODg=,2020-01-28 11:02:14+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,A little help before the Super Bowl,"Who’s the greatest NFL player is up for debate, who will win this year is TBD, but there’s one thing we know for sure: America asks the same Super Bowl questions every year. https://g.co/superbowl #SuperBowlLIV

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/SjojVo-OaeU/default.jpg,120.0,90.0,https://i.ytimg.com/vi/SjojVo-OaeU/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/SjojVo-OaeU/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/SjojVo-OaeU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/SjojVo-OaeU/maxresdefault.jpg,1280.0,720.0,SjojVo-OaeU,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5MjI2MzQzMDI3NTA2MTAzMjA=,2020-01-28 11:00:26+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,A little help before the Super Bowl,"Who’s the greatest NFL player is up for debate, who will win this year is TBD, but there’s one thing we know for sure: America asks the same Super Bowl questions every year.  https://g.co/superbowl #SuperBowlLIV

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/vOY6IIldCag/default.jpg,120.0,90.0,https://i.ytimg.com/vi/vOY6IIldCag/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/vOY6IIldCag/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/vOY6IIldCag/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/vOY6IIldCag/maxresdefault.jpg,1280.0,720.0,vOY6IIldCag,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMjA5MjAyMzQzMDI3NTA2MDk4NzI=,2020-01-28 11:00:02+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Loretta  | Google Super Bowl Commercial 2020,"A man reminisces about the love of his life with a little help from Google. 

See something in this story you want to try for yourself? Here are a few tips to get you started. 

First you’ll need the Google Assistant. If you don’t already have it, you can learn more at https://assistant.google.com

00:12 “Show me photos of me and Loretta” 
To use the Assistant to pull up photos, make sure you and your favorite people are tagged in your Google Photos. Then just say, “Hey Google, show me photos of me and [their name]” 

00:21 “Remember, Loretta hated my mustache.”
To try this one, just say, “Hey Google, remember…” and then whatever you’d like the Assistant to help you recall later. Like “Hey Google, remember Dad’s shoe size is 8 and half” or “remember Maria loves lilies.”  Then, to see everything you’ve asked the Assistant to remember, just say, “Hey Google, what did I tell you to remember?”

00:39 “Show me photos from our anniversary”
To see photos from a wedding, anniversary, birthday, or graduation, you’ll need a Google Photos account, and you’ll also need to tell your Assistant the specific date. Just say something like, “Hey Google, remember my anniversary is May 18th” or “remember Mark’s birthday is March 30th.” Then you can use that information in many ways, like “Hey Google, show me photos from our anniversary” or “Hey Google, remind me to buy flowers on Mark’s birthday.”

00:51 “Play our favorite movie.”
First, tell your Google Assistant what your favorite movie is by saying, “Hey Google, our favorite movie is Casablanca.” Once you’ve purchased your favorite movie on Google Play Movies or YouTube, all you have to say is, “Hey Google, play our favorite movie” and the movie will start playing.

C R E D I T S 
Voiced by Grandpop 
Music: Say Something (instrumental) - A Great Big World
Film clip: Casablanca. CASABLANCA and all related characters and elements © & ™ Turner Entertainment Co. (s20)",https://i.ytimg.com/vi/6xSxXiHwMrg/default.jpg,120.0,90.0,https://i.ytimg.com/vi/6xSxXiHwMrg/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/6xSxXiHwMrg/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/6xSxXiHwMrg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6xSxXiHwMrg/maxresdefault.jpg,1280.0,720.0,6xSxXiHwMrg,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMDE0ODAyMzQzMDI3NTA2MTA3MDQ=,2020-01-26 05:00:02+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,NAACP is preparing future history makers with support from Google.org,"For over 40 years, NAACP’s ACT-SO program has prepared and recognized over 300,000 students’ academic and artistic excellence. Google.org is proud to support ACT-SO as they extend the program to thousands more. Learn more → goo.gle/2Rs6UQt

Music: ""Friend in Me"" by The Walls Group",https://i.ytimg.com/vi/n4a9ZQeT0qM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/n4a9ZQeT0qM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/maxresdefault.jpg,1280.0,720.0,n4a9ZQeT0qM,MTUxNTgwMDE0ODAyMzQzMDI3NTA2MTA3MDQ=,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1ODAwMDMzNTIzNDMwMjc1MDYxMzIwMA==,2020-01-26 01:49:12+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,NAACP is preparing future history makers with support from Google.org,"For over 40 years, NAACP’s ACT-SO program has prepared and recognized over 300,000 students’ academic and artistic excellence. Google.org is proud to support ACT-SO as they extend the program to thousands more. Learn more → goo.gle/2Rs6UQt

Music: ""Friend in Me"" by The Walls Group",https://i.ytimg.com/vi/n4a9ZQeT0qM/default.jpg,120.0,90.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,n4a9ZQeT0qM,PLBBBFE0D24BD3BA78,UExCQkJGRTBEMjRCRDNCQTc4LjIwRjFGMTNDQzFBQkNGOUY=,https://i.ytimg.com/vi/n4a9ZQeT0qM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/n4a9ZQeT0qM/maxresdefault.jpg,1280.0,720.0,,MTUxNTgwMDE0ODAyMzQzMDI3NTA2MTA3MDQ=,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTgwMDE0Nzk2MzQzMDI3NTA2MTAxOTI=,2020-01-26 04:59:56+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,The Most Searched: A Celebration of Black History Makers,"This Black History Month, we’re celebrating some of #TheMostSearched moments and individuals in America. To find them, we used U.S.-based Google Trends Data to identify Black American achievements that were searched more than any others between January 1, 2004 – when U.S. Search Data first became available – and July 1, 2019. Here’s to the history makers and all those they continue to inspire. 

See the full methodology behind the film and explore more of #TheMostSearched at g.co/blackhistorymonth.

C R E D I T S:
Background music track ""Countdown"" - courtesy of Sony Music

NBA footage copyright of NBA Properties

Tennis footage copyright courtesy of Wimbledon 

Prince, Warner Music Group/Rhino Entertainment

NFL Films

Universal Music Group - Kendrick Lamar music video

Sony Music - Lil Nas X ""Old Town Road"" video

USAGymnastics

Film Archives

OWN TV

Framepool

Global Image Works

Getty Images

CBC

Fremantle - Thames Television

Kennedy Center

Under Armour

KITH

Matte Projects

Viacom/MTV

RuPaul's World of Wonder

United States Olympic Committee",https://i.ytimg.com/vi/Qyiautg41h8/default.jpg,120.0,90.0,https://i.ytimg.com/vi/Qyiautg41h8/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/Qyiautg41h8/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/Qyiautg41h8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Qyiautg41h8/maxresdefault.jpg,1280.0,720.0,Qyiautg41h8,MTUxNTgwMDE0Nzk2MzQzMDI3NTA2MTAxOTI=,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1ODAwMDM3MDkzNDMwMjc1MDYxMDg5Ng==,2020-01-26 01:55:09+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,The Most Searched: A Celebration of Black History Makers,"This Black History Month, we’re celebrating some of #TheMostSearched moments and individuals in America. To find them, we used U.S.-based Google Trends Data to identify Black American achievements that were searched more than any others between January 1, 2004 – when U.S. Search Data first became available – and July 1, 2019. Here’s to the history makers and all those they continue to inspire. 

See the full methodology behind the film and explore more of #TheMostSearched at g.co/blackhistorymonth.

C R E D I T S:
Background music track ""Countdown"" - courtesy of Sony Music

NBA footage copyright of NBA Properties

Tennis footage copyright courtesy of Wimbledon 

Prince, Warner Music Group/Rhino Entertainment

NFL Films

Universal Music Group - Kendrick Lamar music video

Sony Music - Lil Nas X ""Old Town Road"" video

USAGymnastics

Film Archives

OWN TV

Framepool

Global Image Works

Getty Images

CBC

Fremantle - Thames Television

Kennedy Center

Under Armour

KITH

Matte Projects

Viacom/MTV

RuPaul's World of Wonder

United States Olympic Committee",https://i.ytimg.com/vi/Qyiautg41h8/default.jpg,120.0,90.0,https://i.ytimg.com/vi/Qyiautg41h8/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/Qyiautg41h8/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,Qyiautg41h8,PL590L5WQmH8fbx6op98-Xj9d8xsc8hy9P,UEw1OTBMNVdRbUg4ZmJ4Nm9wOTgtWGo5ZDh4c2M4aHk5UC5DQUNERDQ2NkIzRUQxNTY1,https://i.ytimg.com/vi/Qyiautg41h8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Qyiautg41h8/maxresdefault.jpg,1280.0,720.0,,MTUxNTgwMDE0Nzk2MzQzMDI3NTA2MTAxOTI=,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTc5NzE5MjQwMzQzMDI3NTA2MTIzMDQ=,2020-01-22 18:54:00+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Supporting the Deaf community: contact an ASL agent today,"Starting today, there will be American Sign Language (ASL) specialists to help people who are deaf or hard-of-hearing through video chat on the Google Disability Support team https://g.co/disabilitysupport

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/-gIYVDj5b7c/default.jpg,120.0,90.0,https://i.ytimg.com/vi/-gIYVDj5b7c/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/-gIYVDj5b7c/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/-gIYVDj5b7c/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-gIYVDj5b7c/maxresdefault.jpg,1280.0,720.0,-gIYVDj5b7c,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTUxNTc5NzE5MDg0MzQzMDI3NTA2MTIxMTI=,2020-01-22 18:51:24+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Google Translate: Connect with locals and make your overseas travel easier (featuring Zhu Ting朱婷),"It's easier than ever now to travel overseas, but language barriers that prevent us from connecting with each other still exist. With Conversation Mode on Google Translate, it automatically recognizes which of the two languages are being spoken, letting you have a fluid conversation without having to speak the same language. 

See how professional volleyball player Zhu Ting朱婷 uses Google Translate to navigate these tricky situations when traveling.

Subscribe to our Channel: https://www.youtube.com/google
Tweet with us on Twitter: https://twitter.com/google
Follow us on Instagram: https://www.instagram.com/google
Join us on Facebook: https://www.facebook.com/Google",https://i.ytimg.com/vi/mvoIQSd7C-w/default.jpg,120.0,90.0,https://i.ytimg.com/vi/mvoIQSd7C-w/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/mvoIQSd7C-w/hqdefault.jpg,480.0,360.0,Google,upload,,,,,https://i.ytimg.com/vi/mvoIQSd7C-w/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mvoIQSd7C-w/maxresdefault.jpg,1280.0,720.0,mvoIQSd7C-w,,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1Nzg5MzU5NTIzNDMwMjc1MDYxMTY2NA==,2020-01-13 17:19:12+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,#IMakeApps | Sterling Udell | RV nomad | Terra Time Pro | United States |,"Sterling and his wife Teresa always loved to travel and the prospect of doing so full-time was a dream for them. At some point, they realized that the software-based income could be portable, and decided not to put it off any longer. He is also the creator of TerraTime Pro, a visually stunning virtual Earth, with real satellite photos with a simulation of day/night, clouds, seasons, sun, moon and more. Plus, a unique clock and compass.

Download TerraTime Pro on Google Play → https://goo.gle/2ZiTUix

#IMakeApps is a celebration of app makers worldwide. 

Watch the stories, share yours & get featured. 

https://g.co/play/imakeapps

Android Developer Stories → https://goo.gle/2PwZc6M
Subscribe to Android Developers → https://goo.gle/AndroidDevs


#GooglePlay #featured",https://i.ytimg.com/vi/_AgB76l3JQQ/default.jpg,120.0,90.0,https://i.ytimg.com/vi/_AgB76l3JQQ/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/_AgB76l3JQQ/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,_AgB76l3JQQ,PL590L5WQmH8d616XHM3Ay1J_sKf3rp6jP,UEw1OTBMNVdRbUg4ZDYxNlhITTNBeTFKX3NLZjNycDZqUC40NzZCMERDMjVEN0RFRThB,https://i.ytimg.com/vi/_AgB76l3JQQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/_AgB76l3JQQ/maxresdefault.jpg,1280.0,720.0,,MTE1Nzg5MzU5NTIzNDMwMjc1MDYxMTY2NA==,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2020-01,2020
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1NzY1MzE3NjQzNDMwMjc1MDYxMDc2OA==,2019-12-16 21:29:24+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,#IMakeApps | Rosa Mei | Movement fanatic | Zhen Wu | Czech Republic |,"Rosa is a former member of the US wushu team, a black belt in aikido and the first female disciple of Tong Bei kung fu. Her dance company Cie 13 has performed in 22 countries worldwide.

She compulsively created a bunch of apps to teach movement: 7 Minute Chi, Meditation Moves, Taichi Temple, Gymnast Fit and Super Funky.

Download Rosa’s apps on Google Play → https://goo.gle/2ONLY5o
Subscribe to Android Developers → https://goo.gle/AndroidDevs

#IMakeApps is a celebration of app makers worldwide.

Watch the stories, share yours & get featured.

https://g.co/play/imakeapps


#GooglePlay #featured",https://i.ytimg.com/vi/CAHbnV11yLw/default.jpg,120.0,90.0,https://i.ytimg.com/vi/CAHbnV11yLw/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/CAHbnV11yLw/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,CAHbnV11yLw,PL590L5WQmH8d616XHM3Ay1J_sKf3rp6jP,UEw1OTBMNVdRbUg4ZDYxNlhITTNBeTFKX3NLZjNycDZqUC5GNjNDRDREMDQxOThCMDQ2,https://i.ytimg.com/vi/CAHbnV11yLw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/CAHbnV11yLw/maxresdefault.jpg,1280.0,720.0,,MTE1Nzg5MzU5NTIzNDMwMjc1MDYxMTY2NA==,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2019-12,2019
youtube#activityListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/S7nw8_u6EEhJaTcBTnReuRsiab8""",MTE1NzU0OTcxMzgzNDMwMjc1MDYwOTgwOA==,2019-12-04 22:05:38+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,#IMakeApps | Maurizio Leo | Baker | SkyView | United States |,"Maurizio is a software engineer-turned-baker living in Albuquerque, New Mexico. He created The Perfect Loaf in 2013 to share his passion and lessons learned when baking sourdough from home. He is also the co-founder and developer of SkyView®, a beautiful and intuitive stargazing app that uses your camera to precisely spot and identify celestial objects in the sky, day or night.

Download SkyView on Google Play → https://goo.gle/2qHYs5m

#IMakeApps is a celebration of app makers worldwide.

Watch the stories, share yours & get featured.

https://g.co/play/imakeapps

Subscribe to Android Developers → https://goo.gle/AndroidDevs



#GooglePlay #featured",https://i.ytimg.com/vi/DzXTQG387R0/default.jpg,120.0,90.0,https://i.ytimg.com/vi/DzXTQG387R0/mqdefault.jpg,320.0,180.0,https://i.ytimg.com/vi/DzXTQG387R0/hqdefault.jpg,480.0,360.0,Google,playlistItem,youtube#video,DzXTQG387R0,PL590L5WQmH8d616XHM3Ay1J_sKf3rp6jP,UEw1OTBMNVdRbUg4ZDYxNlhITTNBeTFKX3NLZjNycDZqUC45NDk1REZENzhEMzU5MDQz,https://i.ytimg.com/vi/DzXTQG387R0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/DzXTQG387R0/maxresdefault.jpg,1280.0,720.0,,MTE1Nzg5MzU5NTIzNDMwMjc1MDYxMTY2NA==,CDIQAA,102,50,"contentDetails,snippet",UCK8sQmJBp8GCxrOtXWBpyEA,50,,2020-02-02 23:29:17.565356+00:00,,,,,2019-12,2019
